,evtps_id,ev_id,source_id,source_text,notes
0,,ev_138,,是年黄河在清河郡灵县鸣犊口(在今高唐县南)决口。据《汉书·地理志》记载：“河水别出为鸣犊河，东北至蓓(在今景县南)人屯氏河”，即黄河北分出一股，至蓓县南人于屯氏河的下段，史称“鸣犊河”。原屯氏河断流，出现了鸣犊河与大河分流的形势，仅行河六七年。,
0,,ev_139,,灵鸣犊口又不利，清河都尉冯逡：“郡承河下流，城郭所居尤卑下，土壤轻脆易伤，屯氏河绝未久，宜复浚以助大河泄暴水，此思患豫防之道也。而博士许商行视，以为方用度不足，且勿浚。后三岁，河果决馆陶及东郡金堤。（禹贡锥指）,
0,,ev_139,,浚屯氏河以泄暴水，急则治标，未始不可，然究非治本之策。后三岁河或可不决，亦未必能持久耳。,
0,,ev_140,,九月……其后则有北宫井溢，南流逆理，数郡水出，流杀人民。……夫河者水阴，四渎之长，今乃大决，没漂陵邑（《汉书·外戚传》）,
0,,ev_141,,夏，大水，三辅霖雨三十余日，郡国十九雨，山谷水出，凡杀四千余人，坏官寺民舍八万三千余所。（《汉书·五行志》）,
0,,ev_142,,秋，大雨三十余日（《汉书·五行志》）,
0,,ev_142,,秋，关内大水（《汉书·成帝纪》）,
0,,ev_143,,是年秋决馆陶及东郡金堤，泛溢兖、豫，入平原、千乘、济南，凡灌四郡三十二县，淹地十五万余顷，深者三丈，坏败官亭室庐且四万所。……河堤使者王延世使塞，以竹络长四丈，大九围，盛以小石，两船夹载而下之，三十六日河堤成”(《汉书·沟洫志》)。,
0,,ev_143,,“四年……秋，桃李实，大水，河决东郡金堤。” （《汉书·成帝纪》）,
0,,ev_144,,九月，大雨十余日（《汉书·五行志》）秋，桃李实。大水，河决东郡金堤（《汉书·成帝纪》）,
0,,ev_145,,杜钦荐王延世为河堤使者，塞东郡决口。以竹落长四丈，大九围，盛以小石，两船夹载而下之。三十六日，河堤成。（汉书沟洫志）,
0,,ev_145,,治河专官始见于此。（豫河续志）此公必挑引河始能成功。若无引河，或系分溜之口，亦易堵塞，倘全溜决堤，而无引河，徒以竹落盛石塞之万无成理！（治水述要）,
0,,ev_146,,河平元年春三月，诏日：“河决东郡，流漂二州……”（《汉书·成帝纪》）,
0,,ev_147,,“后二岁，河复决平原，流入济南、千乘，所败坏者半建始时，复遣王延世治之。” （《汉书·沟洫志》）,
0,,ev_148,,秋八月河复决平原，流入济南、千乘，所败坏者半建始时。（汉书沟洫志）,
0,,ev_149,,命王延世与丞相史杨焉将作大匠许商谏大夫乘马延年共塞之，六月乃成。（汉书沟洫志）,
0,,ev_150,,三月遣光禄大夫博士嘉十一人行举濒河之郡。水所毁伤，困乏不能自存者财振贷。其为水所流压死不能自葬，令郡国给櫘椟葬埋。已葬者与钱，人二千。避水它郡国，在所冗食之。（汉书成帝本纪）,
0,,ev_150,,三月癸丑朔，日有蚀之。……壬申，长陵临泾岸崩，雍泾水（《汉书·成帝纪》）,
0,,ev_150,,河决亟官赈灾，堵塞之后，而不修治河道，于是不久富有鸿嘉四年之决。,
0,,ev_151,,秋，关东大水（《汉书·成帝纪》）,
0,,ev_152,,（鸿嘉二年）三月，……诏日：“朕承鸿业十有余年，数遭水旱疾疫之灾，黎民娄困于饥寒”（《汉书·成帝纪》）,
0,,ev_153,,孙禁建议改河,
0,,ev_153,,是年勃海、清河、信都河溢，“灌县邑三十一”，丞相史孙禁视察河患后提出：“可决平原金堤间，开通大河，令人故笃马河。至海五百余里，水道浚利”(《汉书·沟洫志》)。当时河堤都尉(为汉代管水之河官)许商认为孙禁建议的河道不是大禹九河的流经范围，予以反对，公卿皆从许商之言，孙禁建议未能实现。,
0,,ev_153,,许商于丞相史孙禁共行视圆方略。禁以为今河溢之害数倍于前决平原时。今可决平原金堤间，开通大河，令入故笃马河。至海五百余里，水道浚利，此因利乘便之术也。而商以为禁所欲开者，在九河南，失水之迹，不可许。公卿皆从商言，又以谷永李寻解光等奏，竟止不塞。（禹贡锥指）,
0,,ev_153,,田蚡作俑遗患二十余载，许商不但不知引以为鉴，竟效而尤之。其罪更不可遣。至于谷永以为修政以应之，再变自除。李寻解光亦言，让者常欲求索九河故迹而穿之，今因其自决，可且勿塞，以观水势，河欲居之当稍自成川。殆皆阿其所好之词，不足道也。,
0,,ev_154,,开宽三门河道,
0,,ev_154,,为改善黄河航运，丞相史杨焉提出：“从河上下，患砥柱隘，可镌广之”(《汉书·沟洫志》)。成帝从其议，命杨率人劈山凿石，扩宽河面，以利航运。结果，所开的大石块坠人河中，致使河水更加湍急，未获成功。,
0,,ev_154,,杨焉言：“从河上下，患底柱隘，可镌广之。”上从其言，使焉镌之。镌之裁没水中，不能去，而令水益湍怒，为害甚于故。渤海、清河、信都河水湓溢，灌县邑三十一，败官亭民舍四万余所。（汉书沟洫志）,
0,,ev_155,,“是岁，勃(渤）海、清河、信都河水湓溢，灌县邑三十一，败官亭民舍四万余所，害数倍于决平原时。” （《汉书·沟洫志》）,
0,,ev_155,,秋，勃海、清河河溢，被灾者振贷之（《汉书·成帝纪》）,
0,,ev_156,,梁国、平原郡比年伤水灾，人相食，刺史守相坐免（《汉书·食货志》）,
0,,ev_157,,“往六七岁（指哀帝元年前六七年），河水大盛，增丈七尺，坏黎阳南郭门人至堤下，……水留十三日，堤溃。” （《汉书·沟洫志》）,
0,,ev_158,,往年郡国二十一伤于水灾，禾黍不入。今年蚕麦咸恶。百川沸腾，江河溢决，大水泛滥郡国五十有余（《汉书·谷永传》）,
0,,ev_159,,待诏贾让治河上中下三策，上策：徙冀州之民當水沖者，決黎阳遮害亭，放河使北入海。中策：若乃多穿漕渠於冀州地，使民得以溉田，分殺水怒。下策：缮完故堤。（汉书沟洫志）,
0,,ev_159,,夏驷言：“让之策乃专为西汉之世，黎阳、东郡、白马间数受河患而言，未尝全为治河立论。（治河方略）,
0,,ev_159,,根据《汉书·沟洫志》记载，是年九月贾让根据黎阳(今浚县一带)黄河堤距仅“数百步”，而且“百余里之间，河再西三东”的不利形势，提出治河上、中、下三策。他的上策是改道北流，“徙冀州之民当水冲者，决黎阳遮害亭，放河使北人海”。中策是“多穿漕渠于冀州地，使民得以溉田”，同时“为东方一堤，北行三百余里，人漳水中”，设水门分水北流，由漳河下泄。下策是于黎阳一带“缮完故堤，增卑培薄”，他认为这样势将“劳费无已，数逢其害，后患无穷”。,
0,,ev_159,,据《汉书·沟洫志》载：绥和二年九月，贾让应诏上书，提出治理黄河方策三种，后世称为“贾让三策”。上策是从黎阳(今浚县一带)改道北流，“徒冀州之民当水冲者，决黎阳遮害亭，放河使北入海”。中策是“多穿漕渠于冀州地，使民得以溉田，分杀水怒，……为东方一堤，北行三百余里，入漳水中，”从淇口至漳水筑石堤、设水门分水北流，由漳下泄。此策有三利：“若有渠溉，则盐卤下湿，填淤加肥；故种禾麦，更为粳稻，高田五倍，下田十倍；转漕舟船之便”。即淤灌改良土地，旱作改种水稻，可多增产和有通航之便。下策是在黎阳一带“缮完故堤，增卑培薄，”但势将“劳费无已，数逢其害，后患无穷”。,
0,,ev_160,,秋，（哀帝甫即位）诏日：”……间者日月无光，五星失行，郡国比比地动。乃者河南、颍川郡水出，流杀人民，坏败庐舍，朕之不德，民反蒙辜，朕甚惧焉”（《汉书·哀帝纪》）今汝、颍畎浍皆川水漂踊，与雨水并为民害（《汉书·李寻传》）,
0,,ev_161,,天大早，白刺史曰：“五月一日，当有大水。其变已至，不可防救，宜令吏人豫为其备。”刺史不听文公独储大船。百姓或闻，颇有为防者。到其日旱烈，文公急命促载，使白刺史，刺史笑之。日将中，天北云起，须臾大雨，至晡时，湔水涌起十余丈，突坏庐舍，所害数千人（《后汉书·方术列传·任文传》）,
0,,ev_162,,“平帝时，河、汴决坏，未修。”（《后汉书·王景传》,
0,,ev_162,,详符县志作河南奔，冲汴渠，诏塞之。,
0,,ev_163,,大司马史(大司马的副职)张戎指出：“水性就下，行疾，则自刮除成空而稍深。河水重浊，号为一石水而六斗泥。今西方诸郡，以至京师东行，民皆引河、渭、山川水溉田。春夏干燥，少水时也，故使河流迟，贮淤而稍浅；雨多水暴至，则溢决。而国家数堤塞之，稍益高于平地，犹筑垣而居水也。可各／顷从其性，毋复灌溉，则百川流行，水道自利，无溢决之害矣”(《汉书·沟洫志》)。张戎根据黄河多沙的特点，提出在春季枯水时期，停止中、上游引水灌溉，以免分水过多，造成下游河道淤积而遭决溢之患；要保持河水自身的挟沙能力，排沙人海。这是史书上关于黄河的水沙关系和利用水力刷沙的第一次记载。,
0,,ev_163,,据《汉书·沟洫志》载：汉平帝元始四年，“大司马史长安张戎言：水性就下，行疾则自刮除成空而稍深。河水重浊，号为一石水而六斗泥。今西方诸郡，以至京师东行，民皆引河、渭山川水溉田。春夏干燥，少水时也，故使河流迟，贮淤而稍浅；雨多水暴至，则溢决。而国家数堤塞之，稍益高于平地，犹筑垣而居水也。可各顺从其性，毋复灌溉，则百川流行，水道自利，无溢决之害矣。”张戎根据黄河多沙的特点，提出在春季枯水时期，停止中、上游引水灌溉，以免分水过多，造成下游河道淤积而遭决溢之患；要保持河水自身的挟沙能力，排沙入海。这是史书上关于黄河的水沙关系和利用水力冲沙的第一次记载。,
0,,ev_164,,复徽能治河者，长水校尉开并御史韩牧大司空椽王横但崇虚语，无施行者。（详符县志）,
0,,ev_165,,“平帝时，河、汴决坏，未修。”（《后汉书·王景传》,
0,,ev_166,,大司空掾王横言：“河入勃海，勃海地高于韩牧所欲穿处。往者天尝连雨，东北风，海水溢，西南出，浸数百里，九河之地已为海所渐矣。”（《汉书·沟洫志》）,
0,,ev_167,,据《汉书·王莽传》记载：始建国三年，“河决魏郡(今河北临漳县西南)，泛清河以东数郡。先是，莽恐河决为元城冢墓害，及决东去，元城不忧水，故遂不堤塞”，经濮阳、平原、济南，流向千乘入海。当时王莽以为河水东去，从此他在元城(今河北大名附近)的祖坟可不再受黄河水害，末予堵塞，以致黄河又一次大改道。,
0,,ev_168,,邯郸以北大雨雾，水出，深者数丈，流杀数千人（《汉书·王莽传》）,
0,,ev_169,,五月戊辰，长平馆西岸崩，雍泾水不流，毁而北行（《汉书·王莽传》）,
0,,ev_170,,七月……大雨六十余日（《汉书·王莽传》）,
0,,ev_171,,六月（昆阳之战），大风飞瓦，雨如注水（《汉书·王莽传》）,
0,,ev_171,,六月，会大雷风，屋瓦皆飞，雨下如注，滍川盛溢，虎豹皆股战，（新莽）士卒争赴，溺死者以万数，水为不流（《后汉书·光武帝纪》）,
0,,ev_172,,东郡以北伤水（《后汉书·五行志》注引《古今注》）,
0,,ev_173,,秋九月，大雨连月，苗稼更生，鼠巢树上（《后汉书·五行志》注引《古今注》）,
0,,ev_174,,是夏连雨水（《后汉书·光武帝纪》）,
0,,ev_174,,六月戊辰，洛水盛溢，……民溺，伤稼，坏庐舍（《后汉书·五行志》注引《古今注》）,
0,,ev_175,,秋，大水（《后汉书·光武帝纪》）,
0,,ev_175,,《东观书》曰：“建武八年间，郡国七大水。”……灾坏城郭官寺，吏民庐舍（《后汉书·五行志》注）,
0,,ev_176,,杨武令张汜上言：“河决积久，日月侵毁，济渠所漂数十许县。修理之费，其功不难。宜改修堤防，以安百姓。”书奏，光武即为发卒。方营河功，而逡仪令乐俊复上言：“昔元光之间，人庶炽盛，缘堤垦殖，而瓠子河决，尚二十余年，不即拥塞。今居家稀少，田地饶广，虽未修理，其患犹可。且新被兵革，方兴役力，劳怨既多，民不堪命。宜须平静，更议其事。”光武得此遂止。后汴渠东侵，日月弥广，而水门故处，皆在河中，兖、豫百姓怨叹，以为县官恒兴佗役，不先民急。（后汉书王景本传）,
0,,ev_176,,元光不塞瓠子，往事岂足为训，使兖豫百姓多遭三十余年之灾，乐后不能辞其咎！,
0,,ev_177,,洛阳暴雨，坏民庐舍，压杀人畜，伤害禾稼（《后汉书·五行志》注引《古今注》）,
0,,ev_178,,建武二十三年，其（哀牢夷）王贤栗遣兵乘箪船，南下江、汉，击附塞夷鹿茤，鹿茤人弱，为所擒获。于是震雷疾雨，南风飘起，水为逆流，翻涌二百余里，箪船沉没，哀牢之众，溺死数千人（《后汉书·南蛮西南夷列传》）,
0,,ev_179,,六月丙申，沛国睢水逆流，一日一夜此（《后汉书·五行志》注引《古今注》）,
0,,ev_180,,五月大水（《后汉书·光武帝纪》）是岁五月及明年，郡国大水，坏城郭，伤禾稼，杀人民。,
0,,ev_181,,五月，大水（《后汉书·光武帝纪》）,
0,,ev_182,,（三年）正月癸巳，诏曰：“……比者水旱不节。”（《后汉书·明帝纪》）,
0,,ev_183,,京师及郡国七大水（《后汉书·明帝纪》）,
